
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From 3rdDeep.py:118: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From 3rdDeep.py:123: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From 3rdDeep.py:149: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From 3rdDeep.py:157: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/losses/losses_impl.py:448: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-04-02 23:27:38.874977: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-04-02 23:27:38.877467: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7f894ec4ef50 executing computations on platform Host. Devices:
2019-04-02 23:27:38.877542: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 320.0', 'Training loss: 413.8317', 'Explore P: 0.9696')
('Episode: 1811', 'Total reward: 140.0', 'Training loss: 0.9251', 'Explore P: 0.1000')
('Episode: 1812', 'Total reward: 160.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 1813', 'Total reward: 660.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 1814', 'Total reward: 320.0', 'Training loss: 0.9137', 'Explore P: 0.1000')
('Episode: 1815', 'Total reward: 100.0', 'Training loss: 1.2420', 'Explore P: 0.1000')
Model Saved
('Episode: 1816', 'Total reward: 300.0', 'Training loss: 1.5636', 'Explore P: 0.1000')
('Episode: 1817', 'Total reward: 160.0', 'Training loss: 3.0908', 'Explore P: 0.1000')
('Episode: 1818', 'Total reward: 240.0', 'Training loss: 0.3070', 'Explore P: 0.1000')
('Episode: 1819', 'Total reward: 260.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 1820', 'Total reward: 520.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
Model Saved
('Episode: 1821', 'Total reward: 160.0', 'Training loss: 0.0251', 'Explore P: 0.1000')
('Episode: 1822', 'Total reward: 200.0', 'Training loss: 0.6107', 'Explore P: 0.1000')
('Episode: 1823', 'Total reward: 200.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 1824', 'Total reward: 180.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 1825', 'Total reward: 240.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
Model Saved
('Episode: 1826', 'Total reward: 120.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 1827', 'Total reward: 260.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 1828', 'Total reward: 320.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 1829', 'Total reward: 320.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 1830', 'Total reward: 140.0', 'Training loss: 0.9130', 'Explore P: 0.1000')
Model Saved
('Episode: 1831', 'Total reward: 220.0', 'Training loss: 2.1721', 'Explore P: 0.1000')
('Episode: 1832', 'Total reward: 600.0', 'Training loss: 1.5471', 'Explore P: 0.1000')
('Episode: 1833', 'Total reward: 340.0', 'Training loss: 0.3042', 'Explore P: 0.1000')
('Episode: 1834', 'Total reward: 80.0', 'Training loss: 1.8700', 'Explore P: 0.1000')
('Episode: 1835', 'Total reward: 260.0', 'Training loss: 2.1571', 'Explore P: 0.1000')
Model Saved
('Episode: 1836', 'Total reward: 260.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1837', 'Total reward: 160.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1838', 'Total reward: 340.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 1839', 'Total reward: 320.0', 'Training loss: 0.0149', 'Explore P: 0.1000')
('Episode: 1840', 'Total reward: 600.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
Model Saved
('Episode: 1841', 'Total reward: 180.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 1842', 'Total reward: 160.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 1843', 'Total reward: 140.0', 'Training loss: 0.0069', 'Explore P: 0.1000')
('Episode: 1844', 'Total reward: 240.0', 'Training loss: 1.5469', 'Explore P: 0.1000')
('Episode: 1845', 'Total reward: 320.0', 'Training loss: 0.6102', 'Explore P: 0.1000')
Model Saved
('Episode: 1846', 'Total reward: 140.0', 'Training loss: 0.9140', 'Explore P: 0.1000')
('Episode: 1847', 'Total reward: 340.0', 'Training loss: 0.6089', 'Explore P: 0.1000')
('Episode: 1848', 'Total reward: 240.0', 'Training loss: 1.5478', 'Explore P: 0.1000')
('Episode: 1849', 'Total reward: 180.0', 'Training loss: 1.5459', 'Explore P: 0.1000')
('Episode: 1850', 'Total reward: 800.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
Model Saved
('Episode: 1851', 'Total reward: 120.0', 'Training loss: 0.3074', 'Explore P: 0.1000')
('Episode: 1852', 'Total reward: 260.0', 'Training loss: 1.8605', 'Explore P: 0.1000')
('Episode: 1853', 'Total reward: 360.0', 'Training loss: 2.7875', 'Explore P: 0.1000')
('Episode: 1854', 'Total reward: 160.0', 'Training loss: 0.0241', 'Explore P: 0.1000')
('Episode: 1855', 'Total reward: 320.0', 'Training loss: 0.3215', 'Explore P: 0.1000')
Model Saved
('Episode: 1856', 'Total reward: 260.0', 'Training loss: 3.0953', 'Explore P: 0.1000')
('Episode: 1857', 'Total reward: 640.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 1858', 'Total reward: 280.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 1859', 'Total reward: 100.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 1860', 'Total reward: 240.0', 'Training loss: 0.3221', 'Explore P: 0.1000')
Model Saved
('Episode: 1861', 'Total reward: 300.0', 'Training loss: 0.9160', 'Explore P: 0.1000')
('Episode: 1862', 'Total reward: 140.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 1863', 'Total reward: 280.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 1864', 'Total reward: 320.0', 'Training loss: 2.1993', 'Explore P: 0.1000')
('Episode: 1865', 'Total reward: 260.0', 'Training loss: 0.3300', 'Explore P: 0.1000')
Model Saved
('Episode: 1866', 'Total reward: 780.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 1867', 'Total reward: 120.0', 'Training loss: 0.9129', 'Explore P: 0.1000')
('Episode: 1868', 'Total reward: 160.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 1869', 'Total reward: 160.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 1870', 'Total reward: 420.0', 'Training loss: 0.9128', 'Explore P: 0.1000')
Model Saved
('Episode: 1871', 'Total reward: 140.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 1872', 'Total reward: 380.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 1873', 'Total reward: 140.0', 'Training loss: 0.6122', 'Explore P: 0.1000')
('Episode: 1874', 'Total reward: 200.0', 'Training loss: 0.6094', 'Explore P: 0.1000')
('Episode: 1875', 'Total reward: 360.0', 'Training loss: 1.8754', 'Explore P: 0.1000')
Model Saved
('Episode: 1876', 'Total reward: 1040.0', 'Training loss: 1.5506', 'Explore P: 0.1000')
('Episode: 1877', 'Total reward: 260.0', 'Training loss: 0.0025', 'Explore P: 0.1000')
('Episode: 1878', 'Total reward: 520.0', 'Training loss: 1.5459', 'Explore P: 0.1000')
('Episode: 1879', 'Total reward: 220.0', 'Training loss: 1.8522', 'Explore P: 0.1000')
('Episode: 1880', 'Total reward: 260.0', 'Training loss: 1.5473', 'Explore P: 0.1000')
Model Saved
('Episode: 1881', 'Total reward: 240.0', 'Training loss: 0.3277', 'Explore P: 0.1000')
('Episode: 1882', 'Total reward: 240.0', 'Training loss: 2.4850', 'Explore P: 0.1000')
('Episode: 1883', 'Total reward: 200.0', 'Training loss: 2.1565', 'Explore P: 0.1000')
('Episode: 1884', 'Total reward: 400.0', 'Training loss: 0.6081', 'Explore P: 0.1000')
('Episode: 1885', 'Total reward: 80.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
Model Saved
('Episode: 1886', 'Total reward: 60.0', 'Training loss: 0.6264', 'Explore P: 0.1000')
('Episode: 1887', 'Total reward: 200.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 1888', 'Total reward: 220.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
('Episode: 1889', 'Total reward: 100.0', 'Training loss: 0.9121', 'Explore P: 0.1000')
('Episode: 1890', 'Total reward: 460.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
Model Saved
('Episode: 1891', 'Total reward: 260.0', 'Training loss: 0.6098', 'Explore P: 0.1000')
('Episode: 1892', 'Total reward: 200.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 1893', 'Total reward: 260.0', 'Training loss: 0.3221', 'Explore P: 0.1000')
('Episode: 1894', 'Total reward: 160.0', 'Training loss: 0.9152', 'Explore P: 0.1000')
('Episode: 1895', 'Total reward: 300.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
Model Saved
('Episode: 1896', 'Total reward: 280.0', 'Training loss: 1.8736', 'Explore P: 0.1000')
('Episode: 1897', 'Total reward: 160.0', 'Training loss: 0.6097', 'Explore P: 0.1000')
('Episode: 1898', 'Total reward: 320.0', 'Training loss: 0.9160', 'Explore P: 0.1000')
('Episode: 1899', 'Total reward: 680.0', 'Training loss: 1.2671', 'Explore P: 0.1000')
('Episode: 1900', 'Total reward: 80.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
Model Saved
('Episode: 1901', 'Total reward: 400.0', 'Training loss: 0.0022', 'Explore P: 0.1000')
('Episode: 1902', 'Total reward: 100.0', 'Training loss: 1.5836', 'Explore P: 0.1000')
('Episode: 1903', 'Total reward: 200.0', 'Training loss: 1.8499', 'Explore P: 0.1000')
('Episode: 1904', 'Total reward: 200.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 1905', 'Total reward: 320.0', 'Training loss: 0.9179', 'Explore P: 0.1000')
Model Saved
('Episode: 1906', 'Total reward: 220.0', 'Training loss: 2.5024', 'Explore P: 0.1000')
('Episode: 1907', 'Total reward: 240.0', 'Training loss: 3.3984', 'Explore P: 0.1000')
('Episode: 1908', 'Total reward: 160.0', 'Training loss: 1.2432', 'Explore P: 0.1000')
('Episode: 1909', 'Total reward: 220.0', 'Training loss: 0.6097', 'Explore P: 0.1000')
('Episode: 1910', 'Total reward: 440.0', 'Training loss: 2.1565', 'Explore P: 0.1000')
Model Saved
('Episode: 1911', 'Total reward: 200.0', 'Training loss: 1.5468', 'Explore P: 0.1000')
('Episode: 1912', 'Total reward: 40.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 1913', 'Total reward: 220.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
('Episode: 1914', 'Total reward: 160.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1915', 'Total reward: 240.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
Model Saved
('Episode: 1916', 'Total reward: 300.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 1917', 'Total reward: 600.0', 'Training loss: 1.8501', 'Explore P: 0.1000')
('Episode: 1918', 'Total reward: 320.0', 'Training loss: 1.8546', 'Explore P: 0.1000')
('Episode: 1919', 'Total reward: 320.0', 'Training loss: 0.3059', 'Explore P: 0.1000')
('Episode: 1920', 'Total reward: 140.0', 'Training loss: 0.0028', 'Explore P: 0.1000')
Model Saved
('Episode: 1921', 'Total reward: 320.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1922', 'Total reward: 160.0', 'Training loss: 0.9151', 'Explore P: 0.1000')
('Episode: 1923', 'Total reward: 140.0', 'Training loss: 1.8730', 'Explore P: 0.1000')
('Episode: 1924', 'Total reward: 280.0', 'Training loss: 0.0204', 'Explore P: 0.1000')
('Episode: 1925', 'Total reward: 160.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
Model Saved
('Episode: 1926', 'Total reward: 260.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 1927', 'Total reward: 160.0', 'Training loss: 1.8510', 'Explore P: 0.1000')
('Episode: 1928', 'Total reward: 120.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 1929', 'Total reward: 200.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 1930', 'Total reward: 240.0', 'Training loss: 0.0023', 'Explore P: 0.1000')
Model Saved
('Episode: 1931', 'Total reward: 600.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
('Episode: 1932', 'Total reward: 280.0', 'Training loss: 0.6115', 'Explore P: 0.1000')
('Episode: 1933', 'Total reward: 400.0', 'Training loss: 0.6094', 'Explore P: 0.1000')
('Episode: 1934', 'Total reward: 300.0', 'Training loss: 0.0170', 'Explore P: 0.1000')
('Episode: 1935', 'Total reward: 100.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 1936', 'Total reward: 260.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 1937', 'Total reward: 160.0', 'Training loss: 0.0172', 'Explore P: 0.1000')
('Episode: 1938', 'Total reward: 460.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
('Episode: 1939', 'Total reward: 320.0', 'Training loss: 0.6109', 'Explore P: 0.1000')
('Episode: 1940', 'Total reward: 320.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
Model Saved
('Episode: 1941', 'Total reward: 260.0', 'Training loss: 0.6082', 'Explore P: 0.1000')
('Episode: 1942', 'Total reward: 260.0', 'Training loss: 0.6112', 'Explore P: 0.1000')
('Episode: 1943', 'Total reward: 200.0', 'Training loss: 0.0022', 'Explore P: 0.1000')
('Episode: 1944', 'Total reward: 220.0', 'Training loss: 0.0022', 'Explore P: 0.1000')
('Episode: 1945', 'Total reward: 220.0', 'Training loss: 1.5467', 'Explore P: 0.1000')
Model Saved
('Episode: 1946', 'Total reward: 420.0', 'Training loss: 1.8568', 'Explore P: 0.1000')
('Episode: 1947', 'Total reward: 340.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 1948', 'Total reward: 160.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 1949', 'Total reward: 260.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 1950', 'Total reward: 160.0', 'Training loss: 0.3332', 'Explore P: 0.1000')
Model Saved
('Episode: 1951', 'Total reward: 480.0', 'Training loss: 0.0178', 'Explore P: 0.1000')
('Episode: 1952', 'Total reward: 160.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 1953', 'Total reward: 440.0', 'Training loss: 0.6098', 'Explore P: 0.1000')
('Episode: 1954', 'Total reward: 260.0', 'Training loss: 0.0210', 'Explore P: 0.1000')
('Episode: 1955', 'Total reward: 160.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
Model Saved
('Episode: 1956', 'Total reward: 220.0', 'Training loss: 0.6295', 'Explore P: 0.1000')
('Episode: 1957', 'Total reward: 140.0', 'Training loss: 0.3201', 'Explore P: 0.1000')
('Episode: 1958', 'Total reward: 420.0', 'Training loss: 0.6247', 'Explore P: 0.1000')
('Episode: 1959', 'Total reward: 440.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 1960', 'Total reward: 200.0', 'Training loss: 1.5460', 'Explore P: 0.1000')
Model Saved
('Episode: 1961', 'Total reward: 400.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 1962', 'Total reward: 120.0', 'Training loss: 0.6085', 'Explore P: 0.1000')
('Episode: 1963', 'Total reward: 380.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
('Episode: 1964', 'Total reward: 120.0', 'Training loss: 0.3217', 'Explore P: 0.1000')
('Episode: 1965', 'Total reward: 360.0', 'Training loss: 0.6223', 'Explore P: 0.1000')
Model Saved
('Episode: 1966', 'Total reward: 240.0', 'Training loss: 0.6086', 'Explore P: 0.1000')
('Episode: 1967', 'Total reward: 260.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 1968', 'Total reward: 120.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 1969', 'Total reward: 100.0', 'Training loss: 1.5465', 'Explore P: 0.1000')
('Episode: 1970', 'Total reward: 240.0', 'Training loss: 0.6093', 'Explore P: 0.1000')
Model Saved
('Episode: 1971', 'Total reward: 380.0', 'Training loss: 0.9125', 'Explore P: 0.1000')
('Episode: 1972', 'Total reward: 340.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 1973', 'Total reward: 220.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
('Episode: 1974', 'Total reward: 220.0', 'Training loss: 1.5453', 'Explore P: 0.1000')
('Episode: 1975', 'Total reward: 300.0', 'Training loss: 0.3242', 'Explore P: 0.1000')
Model Saved
('Episode: 1976', 'Total reward: 180.0', 'Training loss: 0.0165', 'Explore P: 0.1000')
('Episode: 1977', 'Total reward: 240.0', 'Training loss: 0.3059', 'Explore P: 0.1000')
('Episode: 1978', 'Total reward: 80.0', 'Training loss: 0.9146', 'Explore P: 0.1000')
('Episode: 1979', 'Total reward: 300.0', 'Training loss: 0.6092', 'Explore P: 0.1000')
('Episode: 1980', 'Total reward: 260.0', 'Training loss: 1.2421', 'Explore P: 0.1000')
Model Saved
('Episode: 1981', 'Total reward: 680.0', 'Training loss: 2.1542', 'Explore P: 0.1000')
('Episode: 1982', 'Total reward: 320.0', 'Training loss: 2.4852', 'Explore P: 0.1000')
('Episode: 1983', 'Total reward: 160.0', 'Training loss: 0.3070', 'Explore P: 0.1000')
('Episode: 1984', 'Total reward: 320.0', 'Training loss: 0.6254', 'Explore P: 0.1000')
('Episode: 1985', 'Total reward: 180.0', 'Training loss: 1.8498', 'Explore P: 0.1000')
Model Saved
('Episode: 1986', 'Total reward: 300.0', 'Training loss: 1.8517', 'Explore P: 0.1000')
('Episode: 1987', 'Total reward: 180.0', 'Training loss: 0.6222', 'Explore P: 0.1000')
('Episode: 1988', 'Total reward: 140.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 1989', 'Total reward: 260.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 1990', 'Total reward: 1080.0', 'Training loss: 0.9183', 'Explore P: 0.1000')
Model Saved
('Episode: 1991', 'Total reward: 200.0', 'Training loss: 0.0195', 'Explore P: 0.1000')
('Episode: 1992', 'Total reward: 240.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 1993', 'Total reward: 420.0', 'Training loss: 3.0906', 'Explore P: 0.1000')
('Episode: 1994', 'Total reward: 620.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 1995', 'Total reward: 200.0', 'Training loss: 0.3254', 'Explore P: 0.1000')
Model Saved
('Episode: 1996', 'Total reward: 120.0', 'Training loss: 1.8764', 'Explore P: 0.1000')
('Episode: 1997', 'Total reward: 380.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 1998', 'Total reward: 160.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 1999', 'Total reward: 180.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 2000', 'Total reward: 20.0', 'Training loss: 0.6100', 'Explore P: 0.1000')
Model Saved
('Episode: 2001', 'Total reward: 640.0', 'Training loss: 0.0032', 'Explore P: 0.1000')
('Episode: 2002', 'Total reward: 120.0', 'Training loss: 1.5467', 'Explore P: 0.1000')
('Episode: 2003', 'Total reward: 200.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 2004', 'Total reward: 660.0', 'Training loss: 1.2664', 'Explore P: 0.1000')
('Episode: 2005', 'Total reward: 140.0', 'Training loss: 1.2194', 'Explore P: 0.1000')
Model Saved
('Episode: 2006', 'Total reward: 200.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 2007', 'Total reward: 160.0', 'Training loss: 0.3222', 'Explore P: 0.1000')
('Episode: 2008', 'Total reward: 220.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 2009', 'Total reward: 240.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 2010', 'Total reward: 100.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
Model Saved
('Episode: 2011', 'Total reward: 200.0', 'Training loss: 1.8514', 'Explore P: 0.1000')
('Episode: 2012', 'Total reward: 200.0', 'Training loss: 0.9175', 'Explore P: 0.1000')
('Episode: 2013', 'Total reward: 240.0', 'Training loss: 0.0340', 'Explore P: 0.1000')
('Episode: 2014', 'Total reward: 440.0', 'Training loss: 0.3267', 'Explore P: 0.1000')
('Episode: 2015', 'Total reward: 180.0', 'Training loss: 0.6079', 'Explore P: 0.1000')
Model Saved
('Episode: 2016', 'Total reward: 320.0', 'Training loss: 3.0937', 'Explore P: 0.1000')
('Episode: 2017', 'Total reward: 200.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 2018', 'Total reward: 120.0', 'Training loss: 0.6119', 'Explore P: 0.1000')
('Episode: 2019', 'Total reward: 500.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 2020', 'Total reward: 320.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 2021', 'Total reward: 260.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 2022', 'Total reward: 320.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 2023', 'Total reward: 280.0', 'Training loss: 1.2238', 'Explore P: 0.1000')
('Episode: 2024', 'Total reward: 260.0', 'Training loss: 0.9127', 'Explore P: 0.1000')
('Episode: 2025', 'Total reward: 240.0', 'Training loss: 2.7915', 'Explore P: 0.1000')
Model Saved
('Episode: 2026', 'Total reward: 180.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 2027', 'Total reward: 180.0', 'Training loss: 0.0004', 'Explore P: 0.1000')
('Episode: 2028', 'Total reward: 120.0', 'Training loss: 0.6102', 'Explore P: 0.1000')
('Episode: 2029', 'Total reward: 380.0', 'Training loss: 2.1583', 'Explore P: 0.1000')
('Episode: 2030', 'Total reward: 120.0', 'Training loss: 1.5548', 'Explore P: 0.1000')
Model Saved
('Episode: 2031', 'Total reward: 560.0', 'Training loss: 2.7876', 'Explore P: 0.1000')
('Episode: 2032', 'Total reward: 480.0', 'Training loss: 0.6083', 'Explore P: 0.1000')
('Episode: 2033', 'Total reward: 220.0', 'Training loss: 0.3075', 'Explore P: 0.1000')
('Episode: 2034', 'Total reward: 260.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 2035', 'Total reward: 120.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 2036', 'Total reward: 180.0', 'Training loss: 0.9141', 'Explore P: 0.1000')
('Episode: 2037', 'Total reward: 220.0', 'Training loss: 3.0950', 'Explore P: 0.1000')
('Episode: 2038', 'Total reward: 80.0', 'Training loss: 0.6104', 'Explore P: 0.1000')
('Episode: 2039', 'Total reward: 200.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 2040', 'Total reward: 240.0', 'Training loss: 2.7889', 'Explore P: 0.1000')
Model Saved
('Episode: 2041', 'Total reward: 260.0', 'Training loss: 1.2421', 'Explore P: 0.1000')
('Episode: 2042', 'Total reward: 200.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 2043', 'Total reward: 220.0', 'Training loss: 2.5022', 'Explore P: 0.1000')
('Episode: 2044', 'Total reward: 380.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 2045', 'Total reward: 260.0', 'Training loss: 2.8037', 'Explore P: 0.1000')
Model Saved
('Episode: 2046', 'Total reward: 280.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 2047', 'Total reward: 540.0', 'Training loss: 1.5476', 'Explore P: 0.1000')
('Episode: 2048', 'Total reward: 320.0', 'Training loss: 0.3043', 'Explore P: 0.1000')
('Episode: 2049', 'Total reward: 220.0', 'Training loss: 1.2579', 'Explore P: 0.1000')
('Episode: 2050', 'Total reward: 220.0', 'Training loss: 0.9339', 'Explore P: 0.1000')
Model Saved
('Episode: 2051', 'Total reward: 380.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 2052', 'Total reward: 100.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
