
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-21 16:56:05.197252: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-21 16:56:05.255695: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffed69aa30 executing computations on platform Host. Devices:
2019-03-21 16:56:05.255763: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 800.0', 'Training loss: 57.1794', 'Explore P: 0.9911')
('Episode: 1579', 'Total reward: 890.0', 'Training loss: 37.1413', 'Explore P: 0.1000')
('Episode: 1580', 'Total reward: 1960.0', 'Training loss: 35.6072', 'Explore P: 0.1000')
Model Saved
('Episode: 1581', 'Total reward: 520.0', 'Training loss: 101.8045', 'Explore P: 0.1000')
('Episode: 1582', 'Total reward: 960.0', 'Training loss: 27.1974', 'Explore P: 0.1000')
('Episode: 1583', 'Total reward: 1510.0', 'Training loss: 37.8494', 'Explore P: 0.1000')
('Episode: 1584', 'Total reward: 720.0', 'Training loss: 43.2568', 'Explore P: 0.1000')
('Episode: 1585', 'Total reward: 2030.0', 'Training loss: 75.9397', 'Explore P: 0.1000')
Model Saved
('Episode: 1586', 'Total reward: 440.0', 'Training loss: 26.5581', 'Explore P: 0.1000')
('Episode: 1587', 'Total reward: 780.0', 'Training loss: 48.5633', 'Explore P: 0.1000')
('Episode: 1588', 'Total reward: 970.0', 'Training loss: 99.8494', 'Explore P: 0.1000')
('Episode: 1589', 'Total reward: 560.0', 'Training loss: 53.3053', 'Explore P: 0.1000')
('Episode: 1590', 'Total reward: 520.0', 'Training loss: 55.9625', 'Explore P: 0.1000')
Model Saved
('Episode: 1591', 'Total reward: 380.0', 'Training loss: 47.5530', 'Explore P: 0.1000')
('Episode: 1592', 'Total reward: 2500.0', 'Training loss: 44.7435', 'Explore P: 0.1000')
('Episode: 1593', 'Total reward: 320.0', 'Training loss: 33.4137', 'Explore P: 0.1000')
('Episode: 1594', 'Total reward: 1780.0', 'Training loss: 112.7711', 'Explore P: 0.1000')
('Episode: 1595', 'Total reward: 540.0', 'Training loss: 51.4265', 'Explore P: 0.1000')
Model Saved
('Episode: 1596', 'Total reward: 440.0', 'Training loss: 49.3200', 'Explore P: 0.1000')
('Episode: 1597', 'Total reward: 2170.0', 'Training loss: 99.2610', 'Explore P: 0.1000')
('Episode: 1598', 'Total reward: 260.0', 'Training loss: 65.5171', 'Explore P: 0.1000')
('Episode: 1599', 'Total reward: 540.0', 'Training loss: 49.5950', 'Explore P: 0.1000')
('Episode: 1600', 'Total reward: 500.0', 'Training loss: 39.4994', 'Explore P: 0.1000')
Model Saved
('Episode: 1601', 'Total reward: 1720.0', 'Training loss: 44.6589', 'Explore P: 0.1000')
('Episode: 1602', 'Total reward: 940.0', 'Training loss: 233.1858', 'Explore P: 0.1000')
('Episode: 1603', 'Total reward: 1740.0', 'Training loss: 134.2585', 'Explore P: 0.1000')
('Episode: 1604', 'Total reward: 680.0', 'Training loss: 40.6404', 'Explore P: 0.1000')
('Episode: 1605', 'Total reward: 2080.0', 'Training loss: 102.8698', 'Explore P: 0.1000')
Model Saved
('Episode: 1606', 'Total reward: 520.0', 'Training loss: 26.0479', 'Explore P: 0.1000')
('Episode: 1607', 'Total reward: 1400.0', 'Training loss: 118.2300', 'Explore P: 0.1000')
('Episode: 1608', 'Total reward: 950.0', 'Training loss: 331.5362', 'Explore P: 0.1000')
('Episode: 1609', 'Total reward: 1660.0', 'Training loss: 374.6345', 'Explore P: 0.1000')
('Episode: 1610', 'Total reward: 260.0', 'Training loss: 289.5681', 'Explore P: 0.1000')
Model Saved
('Episode: 1611', 'Total reward: 830.0', 'Training loss: 113.0503', 'Explore P: 0.1000')
('Episode: 1612', 'Total reward: 1560.0', 'Training loss: 138.1537', 'Explore P: 0.1000')
('Episode: 1613', 'Total reward: 280.0', 'Training loss: 43.9488', 'Explore P: 0.1000')
('Episode: 1614', 'Total reward: 1410.0', 'Training loss: 160.6282', 'Explore P: 0.1000')
('Episode: 1615', 'Total reward: 540.0', 'Training loss: 76.0293', 'Explore P: 0.1000')
Model Saved
('Episode: 1616', 'Total reward: 500.0', 'Training loss: 56.5926', 'Explore P: 0.1000')
('Episode: 1617', 'Total reward: 1860.0', 'Training loss: 84.6584', 'Explore P: 0.1000')
('Episode: 1618', 'Total reward: 1030.0', 'Training loss: 102.0157', 'Explore P: 0.1000')
('Episode: 1619', 'Total reward: 420.0', 'Training loss: 118.0662', 'Explore P: 0.1000')
('Episode: 1620', 'Total reward: 540.0', 'Training loss: 228.7531', 'Explore P: 0.1000')
Model Saved
('Episode: 1621', 'Total reward: 520.0', 'Training loss: 42.0979', 'Explore P: 0.1000')
('Episode: 1622', 'Total reward: 1770.0', 'Training loss: 54.1334', 'Explore P: 0.1000')
('Episode: 1623', 'Total reward: 320.0', 'Training loss: 73.0493', 'Explore P: 0.1000')
('Episode: 1624', 'Total reward: 780.0', 'Training loss: 465.1347', 'Explore P: 0.1000')
('Episode: 1625', 'Total reward: 760.0', 'Training loss: 76.5837', 'Explore P: 0.1000')
Model Saved
('Episode: 1626', 'Total reward: 220.0', 'Training loss: 67.4597', 'Explore P: 0.1000')
('Episode: 1627', 'Total reward: 600.0', 'Training loss: 20.0647', 'Explore P: 0.1000')
('Episode: 1628', 'Total reward: 870.0', 'Training loss: 52.7486', 'Explore P: 0.1000')
('Episode: 1629', 'Total reward: 700.0', 'Training loss: 50.4328', 'Explore P: 0.1000')
('Episode: 1630', 'Total reward: 1370.0', 'Training loss: 143.7692', 'Explore P: 0.1000')
Model Saved
('Episode: 1631', 'Total reward: 480.0', 'Training loss: 25.5384', 'Explore P: 0.1000')
('Episode: 1632', 'Total reward: 2650.0', 'Training loss: 54.0977', 'Explore P: 0.1000')
('Episode: 1633', 'Total reward: 2100.0', 'Training loss: 71.3788', 'Explore P: 0.1000')
('Episode: 1634', 'Total reward: 540.0', 'Training loss: 29.2844', 'Explore P: 0.1000')
('Episode: 1635', 'Total reward: 280.0', 'Training loss: 52.3066', 'Explore P: 0.1000')
Model Saved
('Episode: 1636', 'Total reward: 1190.0', 'Training loss: 14.4543', 'Explore P: 0.1000')
('Episode: 1637', 'Total reward: 540.0', 'Training loss: 67.8248', 'Explore P: 0.1000')
('Episode: 1638', 'Total reward: 990.0', 'Training loss: 49.5703', 'Explore P: 0.1000')
('Episode: 1639', 'Total reward: 1260.0', 'Training loss: 40.4932', 'Explore P: 0.1000')
('Episode: 1640', 'Total reward: 1500.0', 'Training loss: 16.3901', 'Explore P: 0.1000')
Model Saved
('Episode: 1641', 'Total reward: 540.0', 'Training loss: 27.2364', 'Explore P: 0.1000')
('Episode: 1642', 'Total reward: 380.0', 'Training loss: 39.3600', 'Explore P: 0.1000')
('Episode: 1643', 'Total reward: 660.0', 'Training loss: 88.2546', 'Explore P: 0.1000')
('Episode: 1644', 'Total reward: 890.0', 'Training loss: 40.5815', 'Explore P: 0.1000')
('Episode: 1645', 'Total reward: 2190.0', 'Training loss: 32.7458', 'Explore P: 0.1000')
Model Saved
('Episode: 1646', 'Total reward: 600.0', 'Training loss: 39.0167', 'Explore P: 0.1000')
('Episode: 1647', 'Total reward: 1400.0', 'Training loss: 116.0200', 'Explore P: 0.1000')
('Episode: 1648', 'Total reward: 500.0', 'Training loss: 33.6068', 'Explore P: 0.1000')
('Episode: 1649', 'Total reward: 890.0', 'Training loss: 46.1991', 'Explore P: 0.1000')
('Episode: 1650', 'Total reward: 3000.0', 'Training loss: 85.9488', 'Explore P: 0.1000')
Model Saved
('Episode: 1651', 'Total reward: 660.0', 'Training loss: 38.4131', 'Explore P: 0.1000')
('Episode: 1652', 'Total reward: 520.0', 'Training loss: 125.4796', 'Explore P: 0.1000')
('Episode: 1653', 'Total reward: 580.0', 'Training loss: 97.8829', 'Explore P: 0.1000')
('Episode: 1654', 'Total reward: 1530.0', 'Training loss: 151.2676', 'Explore P: 0.1000')
('Episode: 1655', 'Total reward: 540.0', 'Training loss: 151.5475', 'Explore P: 0.1000')
Model Saved
('Episode: 1656', 'Total reward: 720.0', 'Training loss: 36.2459', 'Explore P: 0.1000')
('Episode: 1657', 'Total reward: 2410.0', 'Training loss: 148.9620', 'Explore P: 0.1000')
('Episode: 1658', 'Total reward: 600.0', 'Training loss: 103.6641', 'Explore P: 0.1000')
('Episode: 1659', 'Total reward: 1330.0', 'Training loss: 141.5064', 'Explore P: 0.1000')
('Episode: 1660', 'Total reward: 1800.0', 'Training loss: 56.3370', 'Explore P: 0.1000')
Model Saved
('Episode: 1661', 'Total reward: 1400.0', 'Training loss: 104.8685', 'Explore P: 0.1000')
('Episode: 1662', 'Total reward: 580.0', 'Training loss: 116.1929', 'Explore P: 0.1000')
('Episode: 1663', 'Total reward: 3270.0', 'Training loss: 62.6413', 'Explore P: 0.1000')
('Episode: 1664', 'Total reward: 1410.0', 'Training loss: 64.2897', 'Explore P: 0.1000')
('Episode: 1665', 'Total reward: 1130.0', 'Training loss: 47.7763', 'Explore P: 0.1000')
Model Saved
('Episode: 1666', 'Total reward: 340.0', 'Training loss: 44.1388', 'Explore P: 0.1000')
('Episode: 1667', 'Total reward: 500.0', 'Training loss: 120.4259', 'Explore P: 0.1000')
('Episode: 1668', 'Total reward: 380.0', 'Training loss: 65.4831', 'Explore P: 0.1000')
('Episode: 1669', 'Total reward: 460.0', 'Training loss: 33.5108', 'Explore P: 0.1000')
('Episode: 1670', 'Total reward: 1300.0', 'Training loss: 132.2512', 'Explore P: 0.1000')
Model Saved
('Episode: 1671', 'Total reward: 340.0', 'Training loss: 135.0710', 'Explore P: 0.1000')
('Episode: 1672', 'Total reward: 4230.0', 'Training loss: 275.6342', 'Explore P: 0.1000')
('Episode: 1673', 'Total reward: 380.0', 'Training loss: 66.2875', 'Explore P: 0.1000')
('Episode: 1674', 'Total reward: 520.0', 'Training loss: 112.8407', 'Explore P: 0.1000')
('Episode: 1675', 'Total reward: 1890.0', 'Training loss: 881.9320', 'Explore P: 0.1000')
Model Saved
('Episode: 1676', 'Total reward: 580.0', 'Training loss: 75.5130', 'Explore P: 0.1000')
('Episode: 1677', 'Total reward: 870.0', 'Training loss: 204.7636', 'Explore P: 0.1000')
('Episode: 1678', 'Total reward: 440.0', 'Training loss: 126.1701', 'Explore P: 0.1000')
('Episode: 1679', 'Total reward: 460.0', 'Training loss: 71.8965', 'Explore P: 0.1000')
('Episode: 1680', 'Total reward: 5100.0', 'Training loss: 74.5906', 'Explore P: 0.1000')
Model Saved
